,PassengerId,groupID,MemberID,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,cabin_sec,cabin_num,cabin_side
4935,5260_01,5260,01,Earth,1,G/849/P,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,Racy Fulloydez,True,G,849,P
4936,5262_01,5262,01,Earth,1,G/850/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Adanne Rilley,True,G,850,P
4937,5264_01,5264,01,Earth,1,G/858/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Joyces Vinozarks,True,G,858,S
4938,5264_02,5264,02,Earth,0,F/1012/S,55 Cancri e,37.0,0,0.0,0.0,163.0,0.0,486.0,Marina Vinozarks,True,F,1012,S
4939,5265_01,5265,01,Earth,0,F/1073/P,TRAPPIST-1e,15.0,0,0.0,400.0,0.0,0.0,702.0,Tonyn Ashipson,False,F,1073,P
4940,5266_01,5266,01,Europa,0,A/64/S,55 Cancri e,20.0,0,0.0,290.0,0.0,1866.0,217.0,Alhair Poselfle,False,A,64,S
4941,5266_02,5266,02,Europa,0,C/205/S,55 Cancri e,36.0,1,13.0,196.0,3.0,0.0,12323.0,Sinon Poselfle,False,C,205,S
4942,5268_01,5268,01,Earth,0,F/1013/S,TRAPPIST-1e,14.0,0,0.0,56.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,2.0,Bony Flynney,True,F,1013,S
4943,5269_01,5269,01,Earth,0,E/336/S,TRAPPIST-1e,21.0,0,38.0,1.0,591.0,1.0,31.0,Mollen Ewisentley,True,E,336,S
4944,5271_01,5271,01,Earth,0,F/1075/P,TRAPPIST-1e,28.0,0,89.0,3.0,571.0,258.0,0.0,Kimmie Thony,False,F,1075,P
4945,5272_01,5272,01,Mars,1,F/1076/P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Push Winie,True,F,1076,P
4946,5273_01,5273,01,Earth,0,F/1077/P,TRAPPIST-1e,26.0,0,0.0,0.0,827.0,1.0,0.0,Leony Gallenry,False,F,1077,P
4947,5274_01,5274,01,Earth,0,F/1078/P,TRAPPIST-1e,25.0,0,662.0,34.0,0.0,79.0,148.0,Weney Hineyley,False,F,1078,P
4948,5275_01,5275,01,Earth,0,F/1014/S,TRAPPIST-1e,29.0,0,0.0,10.0,0.0,594.0,120.0,Jerek Buckentry,False,F,1014,S
4949,5276_01,5276,01,Europa,0,B/179/P,55 Cancri e,39.0,1,0.0,2868.0,0.0,5.0,1968.0,Neutrak Poustive,True,B,179,P
4950,5277_01,5277,01,Earth,0,F/1079/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,87.0,1232.0,Besse Morandry,True,F,1079,P
4951,5278_01,5278,01,Europa,1,B/203/S,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,Menkin Subateful,True,B,203,S
4952,5279_01,5279,01,Earth,0,G/852/P,TRAPPIST-1e,28.0,0,467.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",0.0,0.0,307.0,Antony Flynnis,False,G,852,P
4953,5280_01,5280,01,Earth,0,F/1015/S,TRAPPIST-1e,18.0,0,0.0,0.0,2728.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Elanda Simpsonks,True,F,1015,S
4954,5281_01,5281,01,Earth,0,F/1080/P,TRAPPIST-1e,30.0,0,0.0,6.0,621.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",433.0,Emmax Haynard,False,F,1080,P
4955,5282_01,5282,01,Earth,0,E/337/S,TRAPPIST-1e,35.0,0,35.0,0.0,14.0,0.0,816.0,Florey Torrez,True,E,337,S
4956,5282_02,5282,02,Earth,0,F/1016/S,TRAPPIST-1e,26.0,0,0.0,196.0,0.0,0.0,487.0,Eulah Torrez,True,F,1016,S
4957,5282_03,5282,03,Earth,1,G/860/S,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Kenda Torrez,True,G,860,S
4958,5287_01,5287,01,Earth,0,G/861/S,PSO J318.5-22,42.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",0.0,214.0,50.0,Shanya Webstephrey,True,G,861,S
4959,5288_01,5288,01,Earth,0,F/1081/P,TRAPPIST-1e,36.0,0,1.0,716.0,3.0,0.0,57.0,Thell Masquez,True,F,1081,P
4960,5290_01,5290,01,Earth,0,F/1083/P,TRAPPIST-1e,31.0,0,1177.0,2.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",1.0,Bretty Patthews,False,F,1083,P
4961,5291_01,5291,01,Earth,0,G/854/P,55 Cancri e,27.0,0,3905.0,7.0,0.0,4.0,53.0,Luisy Gaington,False,G,854,P
4962,5292_01,5292,01,Europa,0,C/206/S,TRAPPIST-1e,25.0,0,0.0,4313.0,0.0,175.0,60.0,Celavar Galoquid,True,C,206,S
4963,5297_01,5297,01,Earth,1,G/856/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Candra Bushallert,True,G,856,P
4964,5298_01,5298,01,Earth,1,G/862/S,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Rician Sweett,True,G,862,S
4965,5299_01,5299,01,Earth,1,G/863/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Brina Coopezmaney,True,G,863,S
4966,5300_01,5300,01,Earth,1,G/864/S,55 Cancri e,51.0,0,0.0,0.0,0.0,0.0,0.0,Healle Klindsayer,True,G,864,S
4967,5301_01,5301,01,Europa,1,B/181/P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Altara Pretive,True,B,181,P
4968,5301_02,5301,02,Europa,1,B/181/P,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,Sadares Pretive,True,B,181,P
4969,5303_01,5303,01,Earth,0,,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,Patoya Hoffergess,False,,,
4970,5303_02,5303,02,Earth,0,G/857/P,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Loree Hoffergess,True,G,857,P
4971,5303_03,5303,03,Earth,0,G/857/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Jimmyn Lambleyoun,True,G,857,P
4972,5303_04,5303,04,Earth,1,G/857/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Yvonna Lambleyoun,True,G,857,P
4973,5303_05,5303,05,Earth,0,G/857/P,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,False,G,857,P
4974,5304_01,5304,01,Mars,0,F/1019/S,TRAPPIST-1e,18.0,0,1744.0,0.0,8.0,8.0,0.0,Tench Brine,False,F,1019,S
4975,5304_02,5304,02,Mars,1,F/1019/S,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,Jagles Brine,True,F,1019,S
4976,5305_01,5305,01,Earth,0,F/1084/P,TRAPPIST-1e,23.0,0,0.0,2891.0,0.0,6.0,0.0,Elindy Simmonders,True,F,1084,P
4977,5307_01,5307,01,Europa,1,B/204/S,TRAPPIST-1e,13.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,0.0,0.0,0.0,Mirark Fuelisent,True,B,204,S
4978,5310_01,5310,01,Mars,0,F/1021/S,TRAPPIST-1e,32.0,0,4702.0,0.0,449.0,190.0,0.0,Dontch Terry,False,F,1021,S
4979,5312_01,5312,01,Europa,1,B/182/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Sulaton Prefule,True,B,182,P
4980,5313_01,5313,01,Earth,0,F/1085/P,TRAPPIST-1e,23.0,0,0.0,491.0,0.0,61.0,0.0,Tracia Guezaley,True,F,1085,P
4981,5314_01,5314,01,Europa,0,C/208/S,TRAPPIST-1e,25.0,0,0.0,3625.0,0.0,0.0,168.0,Skatik Arible,True,C,208,S
4982,5315_01,5315,01,Earth,0,F/1086/P,TRAPPIST-1e,18.0,0,454.0,0.0,0.0,324.0,0.0,Gwendy Toddleton,False,F,1086,P
4983,5316_01,5316,01,Mars,1,F/1087/P,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,Cats Ses,True,F,1087,P
4984,5320_01,5320,01,Europa,1,E/330/P,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,Errima Callower,True,E,330,P
4985,5320_02,5320,02,Europa,0,E/330/P,TRAPPIST-1e,32.0,0,0.0,1301.0,0.0,94.0,356.0,Hallah Opshoent,False,E,330,P
4986,5322_01,5322,01,Mars,1,F/1090/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>","<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Allift Parté,True,F,1090,P
4987,5323_01,5323,01,Mars,1,F/1091/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Coakey Cort,True,F,1091,P
4988,5325_01,5325,01,Earth,0,F/1023/S,PSO J318.5-22,21.0,0,751.0,5.0,0.0,1.0,0.0,Wandy Blandez,True,F,1023,S
4989,5326_01,5326,01,Mars,1,F/1092/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Wales Khart,True,F,1092,P
4990,5327_01,5327,01,Europa,0,B/183/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Furudra Ticiay,False,B,183,P
4991,5330_01,5330,01,Earth,0,F/1094/P,TRAPPIST-1e,20.0,0,0.0,0.0,708.0,101.0,0.0,Race Oconley,True,F,1094,P
4992,5331_01,5331,01,Earth,0,F/1095/P,TRAPPIST-1e,23.0,0,0.0,1.0,292.0,0.0,340.0,Coreen Woodgezalez,False,F,1095,P
4993,5333_01,5333,01,Earth,0,G/862/P,TRAPPIST-1e,48.0,0,456.0,0.0,39.0,0.0,5.0,Vane Andley,True,G,862,P
4994,5334_01,5334,01,Earth,1,G/867/S,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Besse Connon,True,G,867,S
4995,5334_02,5334,02,Earth,0,G/867/S,TRAPPIST-1e,30.0,0,0.0,674.0,39.0,0.0,10.0,Therly Connon,True,G,867,S
4996,5337_01,5337,01,Mars,0,F/1024/S,TRAPPIST-1e,40.0,0,286.0,0.0,2299.0,12.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Rish Bre,True,F,1024,S
4997,5340_01,5340,01,Earth,0,G/868/S,TRAPPIST-1e,36.0,0,0.0,0.0,33.0,677.0,0.0,Cassa Carsoning,False,G,868,S
4998,5341_01,5341,01,Earth,1,G/869/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Jessa Greenez,True,G,869,S
4999,5343_01,5343,01,Mars,0,E/332/P,TRAPPIST-1e,17.0,0,13.0,0.0,565.0,367.0,1.0,Rahars Resty,False,E,332,P
5000,5344_01,5344,01,Europa,0,C/168/P,55 Cancri e,38.0,0,0.0,439.0,0.0,434.0,10074.0,Sargin Prieress,False,C,168,P
5001,5344_02,5344,02,Europa,1,C/168/P,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Dyonon Prieress,True,C,168,P
5002,5345_01,5345,01,Mars,0,D/167/P,TRAPPIST-1e,14.0,0,809.0,0.0,59.0,0.0,0.0,Frunad Cheen,False,D,167,P
5003,5345_02,5345,02,Mars,0,E/333/P,TRAPPIST-1e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,134.0,0.0,6.0,1450.0,0.0,Cops Cheen,False,E,333,P
5004,5346_01,5346,01,Earth,0,E/334/P,TRAPPIST-1e,21.0,0,37.0,0.0,31.0,696.0,63.0,Tera Kaney,True,E,334,P
5005,5347_01,5347,01,Europa,0,C/169/P,TRAPPIST-1e,18.0,0,0.0,3770.0,0.0,287.0,3491.0,Anton Caljoiry,False,C,169,P
5006,5348_01,5348,01,Mars,0,D/168/P,TRAPPIST-1e,26.0,0,164.0,0.0,853.0,0.0,39.0,Money Sache,True,D,168,P
5007,5350_01,5350,01,Europa,0,C/170/P,TRAPPIST-1e,35.0,0,25.0,866.0,0.0,3198.0,459.0,Atinon Foraud,False,C,170,P
5008,5351_01,5351,01,Mars,0,F/1026/S,55 Cancri e,46.0,0,1082.0,80.0,1177.0,0.0,323.0,Hion Knike,False,F,1026,S
5009,5353_01,5353,01,Europa,1,B/205/S,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,Ranan Reelest,True,B,205,S
5010,5353_02,5353,02,Europa,0,B/205/S,TRAPPIST-1e,39.0,0,43.0,9365.0,144.0,0.0,118.0,Weidus Reelest,True,B,205,S
5011,5354_01,5354,01,Mars,0,D/161/S,PSO J318.5-22,49.0,0,1690.0,0.0,85.0,0.0,0.0,Panch Letty,False,D,161,S
5012,5354_02,5354,02,Mars,0,E/339/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Bares Kraie,False,E,339,S
5013,5355_01,5355,01,Earth,0,F/1098/P,TRAPPIST-1e,27.0,0,0.0,686.0,0.0,101.0,9.0,Kerrie Deckley,True,F,1098,P
5014,5355_02,5355,02,Earth,1,G/865/P,TRAPPIST-1e,21.0,0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Verly Deckley,True,G,865,P
5015,5356_01,5356,01,Earth,0,E/340/S,TRAPPIST-1e,29.0,0,0.0,32.0,0.0,4517.0,0.0,Julies Winsley,False,E,340,S
5016,5359_01,5359,01,Earth,0,F/1099/P,TRAPPIST-1e,27.0,0,0.0,45.0,225.0,14.0,519.0,Adammy Hinglendez,False,F,1099,P
5017,5360_01,5360,01,Mars,1,F/1100/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Morms Nake,True,F,1100,P
5018,5361_01,5361,01,Earth,0,F/1101/P,PSO J318.5-22,18.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",0.0,150.0,0.0,Elica Brantuarez,True,F,1101,P
5019,5362_01,5362,01,Europa,1,E/336/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,Meratz Prearright,True,E,336,P
5020,5363_01,5363,01,Mars,1,F/1102/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Crowk Apeau,True,F,1102,P
5021,5365_01,5365,01,Earth,0,E/337/P,TRAPPIST-1e,60.0,0,943.0,53.0,0.0,0.0,0.0,Pristy Whiters,False,E,337,P
5022,5366_01,5366,01,Europa,1,E/338/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Asellan Calved,True,E,338,P
5023,5367_01,5367,01,Europa,1,C/209/S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,Mesonon Fruidy,True,C,209,S
5024,5367_02,5367,02,Earth,0,C/209/S,TRAPPIST-1e,34.0,0,0.0,3195.0,0.0,102.0,1469.0,Dnocese Fruidy,True,C,209,S
5025,5367_03,5367,03,Europa,0,C/209/S,55 Cancri e,46.0,0,0.0,8221.0,0.0,1010.0,160.0,Anyonon Fruidy,True,C,209,S
5026,5368_01,5368,01,Earth,0,G/870/S,TRAPPIST-1e,18.0,0,0.0,0.0,55.0,2288.0,1.0,,False,G,870,S
5027,5372_01,5372,01,Mars,0,E/342/S,TRAPPIST-1e,38.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,363.0,7.0,3.0,Cings Mith,False,E,342,S
5028,5374_01,5374,01,Earth,0,F/1029/S,TRAPPIST-1e,29.0,0,0.0,61.0,942.0,2.0,0.0,Candyn Loverthyo,True,F,1029,S
5029,5375_01,5375,01,Europa,1,C/210/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Scharab Tramsor,True,C,210,S
5030,5375_02,5375,02,Europa,1,C/210/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Quarke Tramsor,True,C,210,S
5031,5378_01,5378,01,Europa,0,C/173/P,TRAPPIST-1e,30.0,0,0.0,95.0,0.0,1202.0,5558.0,Cellum Alenter,False,C,173,P
5032,5379_01,5379,01,Earth,0,F/1030/S,TRAPPIST-1e,42.0,0,0.0,0.0,8.0,3409.0,0.0,Kyley Meyersones,False,F,1030,S
5033,5380_01,5380,01,Mars,0,F/1104/P,TRAPPIST-1e,36.0,0,386.0,0.0,756.0,6.0,0.0,Hark Kité,False,F,1104,P
5034,5383_01,5383,01,Earth,0,F/1105/P,55 Cancri e,23.0,0,253.0,0.0,1175.0,3.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Kyley Foxter,False,F,1105,P
5035,5384_01,5384,01,Europa,0,A/65/S,TRAPPIST-1e,34.0,1,0.0,5210.0,0.0,1332.0,2.0,Polam Dinger,True,A,65,S
5036,5384_02,5384,02,Europa,0,A/65/S,TRAPPIST-1e,26.0,0,0.0,4894.0,0.0,62.0,85.0,Sulatik Dinger,True,A,65,S
5037,5385_01,5385,01,Mars,0,D/170/P,TRAPPIST-1e,31.0,0,2048.0,0.0,1040.0,136.0,0.0,Hon Cako,False,D,170,P
5038,5387_01,5387,01,Mars,0,D/171/P,TRAPPIST-1e,48.0,0,581.0,6.0,1.0,158.0,0.0,Guanch Ste,False,D,171,P
5039,5388_01,5388,01,Earth,1,G/871/S,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Stene Chaellerty,True,G,871,S
5040,5389_01,5389,01,Mars,0,F/1106/P,TRAPPIST-1e,27.0,0,2.0,0.0,1320.0,0.0,26.0,Rose Prity,True,F,1106,P
5041,5389_02,5389,02,Mars,0,F/1106/P,TRAPPIST-1e,32.0,0,2497.0,0.0,101.0,0.0,0.0,Swink Prity,False,F,1106,P
5042,5390_01,5390,01,Earth,1,G/872/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Rosean Owerson,True,G,872,S
5043,5390_02,5390,02,Earth,1,G/872/S,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Mayne Owerson,True,G,872,S
5044,5390_03,5390,03,Earth,0,F/1032/S,TRAPPIST-1e,48.0,0,83.0,110.0,0.0,690.0,8.0,Brank Owerson,True,F,1032,S
5045,5392_01,5392,01,Mars,0,E/343/S,TRAPPIST-1e,35.0,1,628.0,6.0,528.0,136.0,0.0,Zelowl Stik,False,E,343,S
5046,5394_01,5394,01,Mars,0,D/172/P,TRAPPIST-1e,14.0,0,246.0,0.0,2153.0,0.0,0.0,Coakey Nanie,True,D,172,P
5047,5395_01,5395,01,Mars,0,D/173/P,TRAPPIST-1e,28.0,0,4.0,0.0,2574.0,0.0,0.0,Fruik Traie,True,D,173,P
5048,5396_01,5396,01,Mars,0,F/1109/P,TRAPPIST-1e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,743.0,378.0,8.0,0.0,0.0,Rowl Flaie,False,F,1109,P
5049,5397_01,5397,01,Mars,1,D/162/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Rish Jamai,True,D,162,S
5050,5397_02,5397,02,Mars,1,D/162/S,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Quid Jamai,True,D,162,S
5051,5397_03,5397,03,Mars,1,D/162/S,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,Sps Jamai,True,D,162,S
5052,5401_01,5401,01,Earth,0,G/869/P,TRAPPIST-1e,44.0,0,0.0,0.0,5.0,30.0,777.0,Shalle Savaraldez,False,G,869,P
5053,5402_01,5402,01,Mars,0,F/1034/S,TRAPPIST-1e,40.0,0,1269.0,0.0,75.0,0.0,4.0,Cupers Erpie,False,F,1034,S
5054,5404_01,5404,01,Earth,0,F/1111/P,TRAPPIST-1e,38.0,0,766.0,38.0,0.0,0.0,0.0,Bettie Gentledges,False,F,1111,P
5055,5406_01,5406,01,Earth,0,F/1035/S,PSO J318.5-22,22.0,0,2.0,46.0,0.0,483.0,67.0,Shally Langatein,False,F,1035,S
5056,5408_01,5408,01,Mars,0,D/174/P,TRAPPIST-1e,32.0,0,1781.0,0.0,654.0,580.0,0.0,Moss Gene,False,D,174,P
5057,5408_02,5408,02,Mars,0,D/174/P,TRAPPIST-1e,16.0,0,2116.0,0.0,350.0,0.0,901.0,Felios Gene,False,D,174,P
5058,5410_01,5410,01,Mars,0,D/163/S,TRAPPIST-1e,33.0,0,748.0,130.0,1047.0,458.0,0.0,Sweal Frasp,False,D,163,S
5059,5411_01,5411,01,Europa,0,B/206/S,TRAPPIST-1e,38.0,0,20.0,3960.0,153.0,280.0,1674.0,Alrakan Scoudelle,False,B,206,S
5060,5412_01,5412,01,Earth,0,G/870/P,TRAPPIST-1e,23.0,0,0.0,806.0,0.0,2.0,0.0,Erie Patthews,True,G,870,P
5061,5413_01,5413,01,Earth,0,G/871/P,TRAPPIST-1e,16.0,0,3.0,595.0,0.0,9.0,321.0,Lorey Boyerson,True,G,871,P
5062,5414_01,5414,01,Earth,0,G/872/P,PSO J318.5-22,16.0,0,481.0,0.0,166.0,0.0,122.0,Leen Buckentry,False,G,872,P
5063,5414_02,5414,02,Earth,0,G/872/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Bryany Buckentry,False,G,872,P
5064,5414_03,5414,03,Earth,0,F/1112/P,TRAPPIST-1e,22.0,0,0.0,824.0,0.0,0.0,411.0,Chelsa Buckentry,False,F,1112,P
5065,5414_04,5414,04,Earth,0,F/1112/P,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,1544.0,Eduana Buckentry,False,F,1112,P
5066,5414_05,5414,05,Earth,1,G/872/P,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,Becca Buckentry,True,G,872,P
5067,5415_01,5415,01,Earth,0,F/1113/P,TRAPPIST-1e,22.0,0,0.0,747.0,8.0,0.0,314.0,Lynez Hartz,False,F,1113,P
5068,5416_01,5416,01,Mars,0,F/1114/P,TRAPPIST-1e,0.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",0.0,0.0,0.0,Wees Saf,True,F,1114,P
5069,5416_02,5416,02,Mars,0,E/340/P,TRAPPIST-1e,30.0,0,138.0,0.0,208.0,952.0,0.0,Pos Saf,False,E,340,P
5070,5416_03,5416,03,Mars,1,F/1114/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ech Saf,True,F,1114,P
5071,5416_04,5416,04,Mars,0,F/1114/P,55 Cancri e,0.0,0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Toats Saf,True,F,1114,P
5072,5418_01,5418,01,Mars,0,E/349/S,TRAPPIST-1e,41.0,0,164.0,0.0,1115.0,1.0,18.0,Naffsh Burta,False,E,349,S
5073,5420_01,5420,01,Earth,0,F/1036/S,TRAPPIST-1e,39.0,0,0.0,829.0,0.0,1.0,0.0,Gayla Merrelliss,True,F,1036,S
5074,5421_01,5421,01,Earth,0,G/873/S,TRAPPIST-1e,37.0,0,389.0,0.0,1.0,3369.0,3.0,Carlie Steinardson,False,G,873,S
5075,5422_01,5422,01,Europa,1,D/164/S,55 Cancri e,26.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Pleion Sperap,True,D,164,S
5076,5423_01,5423,01,Mars,0,F/1116/P,TRAPPIST-1e,49.0,0,552.0,0.0,7.0,0.0,183.0,Almone Prine,False,F,1116,P
5077,5423_02,5423,02,Mars,0,E/341/P,TRAPPIST-1e,28.0,0,142.0,0.0,1878.0,62.0,0.0,Cranch Prine,True,E,341,P
5078,5424_01,5424,01,Mars,0,F/1117/P,PSO J318.5-22,13.0,0,358.0,65.0,599.0,676.0,0.0,Chtios Dal,False,F,1117,P
5079,5424_02,5424,02,Earth,0,E/342/P,TRAPPIST-1e,64.0,0,469.0,700.0,2.0,1.0,0.0,Docks Dal,False,E,342,P
5080,5425_01,5425,01,Earth,0,F/1037/S,PSO J318.5-22,24.0,0,1.0,0.0,11.0,0.0,734.0,,False,F,1037,S
5081,5427_01,5427,01,Earth,1,F/1118/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Frohs Stie,True,F,1118,P
